index,split,image_filename,relative_path,label,class_name,source_split,source_index,noise_type,noise_value
6838,train,train_06838.png,images/train_06838.png,0,airplane,train,1452,brightness,0.75
6839,train,train_06839.png,images/train_06839.png,8,ship,test,3922,brightness,0.75
6840,train,train_06840.png,images/train_06840.png,0,airplane,train,4013,brightness,0.75
6841,train,train_06841.png,images/train_06841.png,6,horse,test,4161,brightness,0.75
6842,train,train_06842.png,images/train_06842.png,0,airplane,test,3999,brightness,0.75
6843,train,train_06843.png,images/train_06843.png,2,car,test,2611,brightness,0.75
6844,train,train_06844.png,images/train_06844.png,5,dog,train,1258,brightness,0.75
6845,train,train_06845.png,images/train_06845.png,8,ship,test,711,brightness,0.75
6846,train,train_06846.png,images/train_06846.png,8,ship,test,6253,brightness,0.75
6847,train,train_06847.png,images/train_06847.png,8,ship,test,1855,brightness,0.75
6848,train,train_06848.png,images/train_06848.png,4,deer,test,5322,brightness,0.75
6849,train,train_06849.png,images/train_06849.png,0,airplane,train,1090,brightness,0.75
6850,train,train_06850.png,images/train_06850.png,2,car,test,6861,brightness,0.75
6853,train,train_06853.png,images/train_06853.png,5,dog,test,5726,brightness,0.75
6855,train,train_06855.png,images/train_06855.png,2,car,test,7214,brightness,0.75
6856,train,train_06856.png,images/train_06856.png,0,airplane,test,6853,brightness,0.75
6857,train,train_06857.png,images/train_06857.png,9,truck,train,565,brightness,0.75
6858,train,train_06858.png,images/train_06858.png,9,truck,train,2233,brightness,0.75
6859,train,train_06859.png,images/train_06859.png,2,car,train,2216,brightness,0.75
6860,train,train_06860.png,images/train_06860.png,1,bird,test,7144,brightness,0.75
6861,train,train_06861.png,images/train_06861.png,1,bird,test,61,brightness,0.75
6863,train,train_06863.png,images/train_06863.png,2,car,train,4152,brightness,0.75
6864,train,train_06864.png,images/train_06864.png,1,bird,test,6511,brightness,0.75
6865,train,train_06865.png,images/train_06865.png,8,ship,test,5727,brightness,0.75
6867,train,train_06867.png,images/train_06867.png,6,horse,train,4026,brightness,0.75
6868,train,train_06868.png,images/train_06868.png,8,ship,test,1729,brightness,0.75
6870,train,train_06870.png,images/train_06870.png,8,ship,train,4719,brightness,0.75
6871,train,train_06871.png,images/train_06871.png,2,car,test,6369,brightness,0.75
6872,train,train_06872.png,images/train_06872.png,7,monkey,test,4903,brightness,0.75
6873,train,train_06873.png,images/train_06873.png,0,airplane,test,5044,brightness,0.75
6874,train,train_06874.png,images/train_06874.png,1,bird,test,398,brightness,0.75
6875,train,train_06875.png,images/train_06875.png,2,car,train,3893,brightness,0.75
6876,train,train_06876.png,images/train_06876.png,1,bird,test,6175,brightness,0.75
6877,train,train_06877.png,images/train_06877.png,3,cat,train,3715,brightness,0.75
6878,train,train_06878.png,images/train_06878.png,5,dog,train,669,brightness,0.75
6880,train,train_06880.png,images/train_06880.png,3,cat,test,4719,brightness,0.75
6881,train,train_06881.png,images/train_06881.png,6,horse,test,2724,brightness,0.75
6886,train,train_06886.png,images/train_06886.png,3,cat,test,7143,brightness,0.75
6887,train,train_06887.png,images/train_06887.png,0,airplane,test,5454,brightness,0.75
6888,train,train_06888.png,images/train_06888.png,8,ship,train,1602,brightness,0.75
6889,train,train_06889.png,images/train_06889.png,8,ship,test,4367,brightness,0.75
6891,train,train_06891.png,images/train_06891.png,5,dog,test,1239,brightness,0.75
6892,train,train_06892.png,images/train_06892.png,8,ship,test,652,brightness,0.75
6894,train,train_06894.png,images/train_06894.png,8,ship,test,6765,brightness,0.75
6895,train,train_06895.png,images/train_06895.png,1,bird,test,2366,brightness,0.75
6899,train,train_06899.png,images/train_06899.png,6,horse,test,6104,brightness,0.75
6900,train,train_06900.png,images/train_06900.png,4,deer,test,3355,brightness,0.75
6901,train,train_06901.png,images/train_06901.png,1,bird,test,6909,brightness,0.75
6902,train,train_06902.png,images/train_06902.png,1,bird,test,4146,brightness,0.75
6905,train,train_06905.png,images/train_06905.png,5,dog,train,3255,brightness,0.75
6906,train,train_06906.png,images/train_06906.png,8,ship,test,4076,brightness,0.75
6908,train,train_06908.png,images/train_06908.png,0,airplane,train,2572,brightness,0.75
6910,train,train_06910.png,images/train_06910.png,0,airplane,test,1201,brightness,0.75
6911,train,train_06911.png,images/train_06911.png,6,horse,train,92,brightness,0.75
6912,train,train_06912.png,images/train_06912.png,0,airplane,train,2895,brightness,0.75
6913,train,train_06913.png,images/train_06913.png,4,deer,test,3012,brightness,0.75
6916,train,train_06916.png,images/train_06916.png,5,dog,test,4846,brightness,0.75
6917,train,train_06917.png,images/train_06917.png,0,airplane,test,1463,brightness,0.75
6919,train,train_06919.png,images/train_06919.png,0,airplane,test,6748,brightness,0.75
6920,train,train_06920.png,images/train_06920.png,2,car,test,7298,brightness,0.75
6924,train,train_06924.png,images/train_06924.png,6,horse,test,4826,brightness,0.75
6926,train,train_06926.png,images/train_06926.png,9,truck,test,4038,brightness,0.75
6928,train,train_06928.png,images/train_06928.png,9,truck,test,1724,brightness,0.75
6929,train,train_06929.png,images/train_06929.png,8,ship,train,4606,brightness,0.75
6931,train,train_06931.png,images/train_06931.png,2,car,train,3882,brightness,0.75
6932,train,train_06932.png,images/train_06932.png,2,car,test,4936,brightness,0.75
6933,train,train_06933.png,images/train_06933.png,5,dog,test,7494,brightness,0.75
6934,train,train_06934.png,images/train_06934.png,5,dog,test,2032,brightness,0.75
6936,train,train_06936.png,images/train_06936.png,2,car,test,5173,brightness,0.75
6937,train,train_06937.png,images/train_06937.png,7,monkey,test,2119,brightness,0.75
6939,train,train_06939.png,images/train_06939.png,1,bird,train,3533,brightness,0.75
6940,train,train_06940.png,images/train_06940.png,7,monkey,test,7563,brightness,0.75
6941,train,train_06941.png,images/train_06941.png,1,bird,train,4690,brightness,0.75
6942,train,train_06942.png,images/train_06942.png,6,horse,train,386,brightness,0.75
6943,train,train_06943.png,images/train_06943.png,9,truck,test,6931,brightness,0.75
6944,train,train_06944.png,images/train_06944.png,3,cat,test,5825,brightness,0.75
6945,train,train_06945.png,images/train_06945.png,3,cat,test,5565,brightness,0.75
6946,train,train_06946.png,images/train_06946.png,4,deer,test,6041,brightness,0.75
6947,train,train_06947.png,images/train_06947.png,5,dog,test,2133,brightness,0.75
6948,train,train_06948.png,images/train_06948.png,0,airplane,train,444,brightness,0.75
6949,train,train_06949.png,images/train_06949.png,5,dog,train,3185,brightness,0.75
6950,train,train_06950.png,images/train_06950.png,1,bird,train,2148,brightness,0.75
6951,train,train_06951.png,images/train_06951.png,4,deer,train,1749,brightness,0.75
6952,train,train_06952.png,images/train_06952.png,7,monkey,test,1514,brightness,0.75
6953,train,train_06953.png,images/train_06953.png,9,truck,test,4980,brightness,0.75
6954,train,train_06954.png,images/train_06954.png,0,airplane,test,7523,brightness,0.75
6957,train,train_06957.png,images/train_06957.png,0,airplane,train,3616,brightness,0.75
6958,train,train_06958.png,images/train_06958.png,1,bird,train,1718,brightness,0.75
6961,train,train_06961.png,images/train_06961.png,7,monkey,test,4952,brightness,0.75
6962,train,train_06962.png,images/train_06962.png,0,airplane,test,7020,brightness,0.75
6963,train,train_06963.png,images/train_06963.png,5,dog,test,645,brightness,0.75
6964,train,train_06964.png,images/train_06964.png,4,deer,test,1228,brightness,0.75
6965,train,train_06965.png,images/train_06965.png,8,ship,train,158,brightness,0.75
6966,train,train_06966.png,images/train_06966.png,9,truck,train,4796,brightness,0.75
6967,train,train_06967.png,images/train_06967.png,0,airplane,train,1182,brightness,0.75
6968,train,train_06968.png,images/train_06968.png,1,bird,train,471,brightness,0.75
6969,train,train_06969.png,images/train_06969.png,8,ship,test,688,brightness,0.75
6970,train,train_06970.png,images/train_06970.png,7,monkey,test,3826,brightness,0.75
6971,train,train_06971.png,images/train_06971.png,4,deer,test,1928,brightness,0.75
6972,train,train_06972.png,images/train_06972.png,3,cat,test,1558,brightness,0.75
6973,train,train_06973.png,images/train_06973.png,8,ship,train,4882,brightness,0.75
6975,train,train_06975.png,images/train_06975.png,3,cat,test,7006,brightness,0.75
6977,train,train_06977.png,images/train_06977.png,6,horse,train,1036,brightness,0.75
6978,train,train_06978.png,images/train_06978.png,4,deer,test,3093,brightness,0.75
6979,train,train_06979.png,images/train_06979.png,2,car,train,2401,brightness,0.75
6980,train,train_06980.png,images/train_06980.png,3,cat,train,1291,brightness,0.75
6981,train,train_06981.png,images/train_06981.png,1,bird,train,1542,brightness,0.75
6982,train,train_06982.png,images/train_06982.png,6,horse,train,4547,brightness,0.75
6983,train,train_06983.png,images/train_06983.png,4,deer,test,5789,brightness,0.75
6986,train,train_06986.png,images/train_06986.png,5,dog,test,6970,brightness,0.75
6987,train,train_06987.png,images/train_06987.png,2,car,test,6284,brightness,0.75
6988,train,train_06988.png,images/train_06988.png,5,dog,test,1556,brightness,0.75
6989,train,train_06989.png,images/train_06989.png,1,bird,train,1745,brightness,0.75
6992,train,train_06992.png,images/train_06992.png,6,horse,test,4869,brightness,0.75
6993,train,train_06993.png,images/train_06993.png,0,airplane,train,3920,brightness,0.75
6994,train,train_06994.png,images/train_06994.png,2,car,test,2689,brightness,0.75
6995,train,train_06995.png,images/train_06995.png,4,deer,train,254,brightness,0.75
6996,train,train_06996.png,images/train_06996.png,3,cat,test,3578,brightness,0.75
6997,train,train_06997.png,images/train_06997.png,7,monkey,train,841,brightness,0.75
6999,train,train_06999.png,images/train_06999.png,6,horse,test,4232,brightness,0.75
7002,train,train_07002.png,images/train_07002.png,9,truck,test,6202,brightness,0.75
7004,train,train_07004.png,images/train_07004.png,9,truck,test,2011,brightness,0.75
7005,train,train_07005.png,images/train_07005.png,9,truck,test,7504,brightness,0.75
7006,train,train_07006.png,images/train_07006.png,5,dog,test,161,brightness,0.75
7007,train,train_07007.png,images/train_07007.png,6,horse,test,686,brightness,0.75
7008,train,train_07008.png,images/train_07008.png,8,ship,train,751,brightness,0.75
7009,train,train_07009.png,images/train_07009.png,7,monkey,test,1817,brightness,0.75
7011,train,train_07011.png,images/train_07011.png,0,airplane,test,6272,brightness,0.75
7012,train,train_07012.png,images/train_07012.png,2,car,test,1413,brightness,0.75
7013,train,train_07013.png,images/train_07013.png,9,truck,train,1430,brightness,0.75
7014,train,train_07014.png,images/train_07014.png,2,car,test,6367,brightness,0.75
7015,train,train_07015.png,images/train_07015.png,1,bird,test,5938,brightness,0.75
7016,train,train_07016.png,images/train_07016.png,2,car,test,755,brightness,0.75
7017,train,train_07017.png,images/train_07017.png,9,truck,test,7654,brightness,0.75
7018,train,train_07018.png,images/train_07018.png,3,cat,train,3409,brightness,0.75
7019,train,train_07019.png,images/train_07019.png,8,ship,train,2713,brightness,0.75
7020,train,train_07020.png,images/train_07020.png,6,horse,test,6227,brightness,0.75
7021,train,train_07021.png,images/train_07021.png,7,monkey,test,6374,brightness,0.75
7022,train,train_07022.png,images/train_07022.png,2,car,train,831,brightness,0.75
7023,train,train_07023.png,images/train_07023.png,8,ship,test,202,brightness,0.75
7024,train,train_07024.png,images/train_07024.png,9,truck,test,3672,brightness,0.75
7025,train,train_07025.png,images/train_07025.png,2,car,train,4318,brightness,0.75
7026,train,train_07026.png,images/train_07026.png,5,dog,test,6023,brightness,0.75
7027,train,train_07027.png,images/train_07027.png,9,truck,test,7763,brightness,0.75
7029,train,train_07029.png,images/train_07029.png,4,deer,train,2381,brightness,0.75
7030,train,train_07030.png,images/train_07030.png,8,ship,test,6855,brightness,0.75
7031,train,train_07031.png,images/train_07031.png,4,deer,test,6885,brightness,0.75
7032,train,train_07032.png,images/train_07032.png,7,monkey,test,5993,brightness,0.75
7034,train,train_07034.png,images/train_07034.png,8,ship,test,5191,brightness,0.75
7035,train,train_07035.png,images/train_07035.png,3,cat,test,3560,brightness,0.75
7036,train,train_07036.png,images/train_07036.png,1,bird,test,7,brightness,0.75
7037,train,train_07037.png,images/train_07037.png,4,deer,test,4935,brightness,0.75
7040,train,train_07040.png,images/train_07040.png,3,cat,train,192,brightness,0.75
7042,train,train_07042.png,images/train_07042.png,7,monkey,test,4475,brightness,0.75
7043,train,train_07043.png,images/train_07043.png,3,cat,train,3626,brightness,0.75
7044,train,train_07044.png,images/train_07044.png,4,deer,test,4006,brightness,0.75
7045,train,train_07045.png,images/train_07045.png,7,monkey,train,1239,brightness,0.75
7046,train,train_07046.png,images/train_07046.png,0,airplane,test,6145,brightness,0.75
7047,train,train_07047.png,images/train_07047.png,1,bird,train,4549,brightness,0.75
7048,train,train_07048.png,images/train_07048.png,9,truck,test,7266,brightness,0.75
7049,train,train_07049.png,images/train_07049.png,0,airplane,test,2575,brightness,0.75
7050,train,train_07050.png,images/train_07050.png,1,bird,test,5987,brightness,0.75
7051,train,train_07051.png,images/train_07051.png,6,horse,test,2096,brightness,0.75
7052,train,train_07052.png,images/train_07052.png,6,horse,train,1309,brightness,0.75
7053,train,train_07053.png,images/train_07053.png,7,monkey,train,3865,brightness,0.75
7054,train,train_07054.png,images/train_07054.png,7,monkey,train,4116,brightness,0.75
7056,train,train_07056.png,images/train_07056.png,1,bird,test,6710,brightness,0.75
7058,train,train_07058.png,images/train_07058.png,7,monkey,train,4548,brightness,0.75
7060,train,train_07060.png,images/train_07060.png,1,bird,train,1758,brightness,0.75
7061,train,train_07061.png,images/train_07061.png,9,truck,test,5457,brightness,0.75
7063,train,train_07063.png,images/train_07063.png,8,ship,train,1644,brightness,0.75
7064,train,train_07064.png,images/train_07064.png,6,horse,train,138,brightness,0.75
7065,train,train_07065.png,images/train_07065.png,8,ship,train,1190,brightness,0.75
