index,split,image_filename,relative_path,label,class_name,source_split,source_index,source_filename,noise_type,feature_noise_type,feature_noise_value,label_noise_type,label_noise_value,original_label,original_class_name,label_noise_applied
3660,train,train_03660.jpg,images/train_03660.jpg,29,sweet william,test,1107,image_03507.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,29,sweet william,0
3661,train,train_03661.jpg,images/train_03661.jpg,87,cyclamen,test,5188,image_00554.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,87,cyclamen,0
3662,train,train_03662.jpg,images/train_03662.jpg,57,geranium,test,2882,image_02692.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,57,geranium,0
3664,train,train_03664.jpg,images/train_03664.jpg,42,sword lily,test,1658,image_02317.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,42,sword lily,0
3665,train,train_03665.jpg,images/train_03665.jpg,72,water lily,test,3639,image_00309.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,72,water lily,0
3667,train,train_03667.jpg,images/train_03667.jpg,58,orange dahlia,test,1857,image_07160.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,44,bolero deep blue,1
3669,train,train_03669.jpg,images/train_03669.jpg,68,windflower,test,3402,image_05992.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,68,windflower,0
3670,train,train_03670.jpg,images/train_03670.jpg,11,colt's foot,test,443,image_04064.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,11,colt's foot,0
3671,train,train_03671.jpg,images/train_03671.jpg,67,bearded iris,test,2382,image_01403.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,50,petunia,1
3672,train,train_03672.jpg,images/train_03672.jpg,100,trumpet creeper,test,3333,image_07066.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,66,spring crocus,1
3673,train,train_03673.jpg,images/train_03673.jpg,50,petunia,test,2401,image_01463.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,50,petunia,0
3674,train,train_03674.jpg,images/train_03674.jpg,32,love in the mist,test,834,image_03393.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,22,fritillary,1
3675,train,train_03675.jpg,images/train_03675.jpg,53,sunflower,test,2627,image_05422.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,53,sunflower,0
3676,train,train_03676.jpg,images/train_03676.jpg,25,corn poppy,test,758,image_04924.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,19,giant white arum lily,1
3677,train,train_03677.jpg,images/train_03677.jpg,90,hippeastrum,test,5495,image_04886.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,90,hippeastrum,0
3678,train,train_03678.jpg,images/train_03678.jpg,56,gaura,val,564,image_07253.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,56,gaura,0
3679,train,train_03679.jpg,images/train_03679.jpg,79,anthurium,val,797,image_02066.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,79,anthurium,0
3680,train,train_03680.jpg,images/train_03680.jpg,100,trumpet creeper,test,6097,image_07961.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,100,trumpet creeper,0
3681,train,train_03681.jpg,images/train_03681.jpg,95,camellia,val,955,image_07624.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,95,camellia,0
3683,train,train_03683.jpg,images/train_03683.jpg,76,passion flower,test,4199,image_00109.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,76,passion flower,0
3684,train,train_03684.jpg,images/train_03684.jpg,38,siam tulip,test,1447,image_07017.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,38,siam tulip,0
3685,train,train_03685.jpg,images/train_03685.jpg,95,camellia,test,5896,image_07678.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,95,camellia,0
3686,train,train_03686.jpg,images/train_03686.jpg,80,frangipani,test,4643,image_00880.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,80,frangipani,0
3687,train,train_03687.jpg,images/train_03687.jpg,52,primula,train,527,image_03666.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,52,primula,0
3688,train,train_03688.jpg,images/train_03688.jpg,50,petunia,test,2351,image_01376.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,50,petunia,0
3689,train,train_03689.jpg,images/train_03689.jpg,55,bishop of llandaff,train,552,image_02776.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,55,bishop of llandaff,0
3690,train,train_03690.jpg,images/train_03690.jpg,76,passion flower,test,4321,image_00241.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,76,passion flower,0
3691,train,train_03691.jpg,images/train_03691.jpg,18,balloon flower,train,194,image_06175.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,18,balloon flower,0
3692,train,train_03692.jpg,images/train_03692.jpg,21,pincushion flower,test,779,image_05348.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,21,pincushion flower,0
3693,train,train_03693.jpg,images/train_03693.jpg,21,pincushion flower,test,776,image_05341.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,21,pincushion flower,0
3694,train,train_03694.jpg,images/train_03694.jpg,45,wallflower,test,1915,image_01007.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,45,wallflower,0
3696,train,train_03696.jpg,images/train_03696.jpg,91,bee balm,test,5624,image_07355.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,93,foxglove,1
3697,train,train_03697.jpg,images/train_03697.jpg,82,hibiscus,test,4868,image_01784.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,82,hibiscus,0
3698,train,train_03698.jpg,images/train_03698.jpg,76,passion flower,test,4121,image_00022.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,76,passion flower,0
3699,train,train_03699.jpg,images/train_03699.jpg,65,osteospermum,val,657,image_05533.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,65,osteospermum,0
3701,train,train_03701.jpg,images/train_03701.jpg,39,lenten rose,test,1604,image_02300.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,40,barbeton daisy,1
3702,train,train_03702.jpg,images/train_03702.jpg,63,silverbush,test,3170,image_06104.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,63,silverbush,0
3703,train,train_03703.jpg,images/train_03703.jpg,77,lotus,test,4409,image_01915.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,77,lotus,0
3704,train,train_03704.jpg,images/train_03704.jpg,73,rose,test,2429,image_01316.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,50,petunia,1
3706,train,train_03706.jpg,images/train_03706.jpg,27,stemless gentian,test,987,image_05238.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,27,stemless gentian,0
3707,train,train_03707.jpg,images/train_03707.jpg,58,orange dahlia,test,5974,image_07780.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,97,mexican petunia,1
3708,train,train_03708.jpg,images/train_03708.jpg,57,geranium,test,2891,image_02703.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,57,geranium,0
3709,train,train_03709.jpg,images/train_03709.jpg,79,anthurium,test,4542,image_02052.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,79,anthurium,0
3710,train,train_03710.jpg,images/train_03710.jpg,11,colt's foot,test,424,image_04039.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,11,colt's foot,0
3711,train,train_03711.jpg,images/train_03711.jpg,87,cyclamen,test,5192,image_00558.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,87,cyclamen,0
3712,train,train_03712.jpg,images/train_03712.jpg,42,sword lily,test,1741,image_02417.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,42,sword lily,0
3713,train,train_03713.jpg,images/train_03713.jpg,52,primula,test,2568,image_03677.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,52,primula,0
3714,train,train_03714.jpg,images/train_03714.jpg,16,purple coneflower,val,626,image_05895.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,62,black-eyed susan,1
3715,train,train_03715.jpg,images/train_03715.jpg,57,geranium,test,2878,image_02686.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,57,geranium,0
3716,train,train_03716.jpg,images/train_03716.jpg,45,wallflower,test,1960,image_01059.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,45,wallflower,0
3717,train,train_03717.jpg,images/train_03717.jpg,98,bromelia,test,5954,image_07757.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,97,mexican petunia,1
3718,train,train_03718.jpg,images/train_03718.jpg,68,windflower,val,684,image_05990.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,68,windflower,0
3719,train,train_03719.jpg,images/train_03719.jpg,67,bearded iris,test,3366,image_05936.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,67,bearded iris,0
3720,train,train_03720.jpg,images/train_03720.jpg,12,king protea,test,479,image_05780.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,12,king protea,0
3721,train,train_03721.jpg,images/train_03721.jpg,100,trumpet creeper,val,1005,image_07990.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,100,trumpet creeper,0
3722,train,train_03722.jpg,images/train_03722.jpg,17,peruvian lily,test,678,image_04285.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,17,peruvian lily,0
3724,train,train_03724.jpg,images/train_03724.jpg,82,hibiscus,test,4895,image_01815.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,82,hibiscus,0
3725,train,train_03725.jpg,images/train_03725.jpg,95,camellia,test,5900,image_07682.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,95,camellia,0
3726,train,train_03726.jpg,images/train_03726.jpg,76,passion flower,test,2691,image_04750.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,54,pelargonium,1
3727,train,train_03727.jpg,images/train_03727.jpg,9,globe thistle,test,306,image_07101.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,9,globe thistle,0
3728,train,train_03728.jpg,images/train_03728.jpg,65,osteospermum,test,3284,image_05527.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,65,osteospermum,0
3729,train,train_03729.jpg,images/train_03729.jpg,52,primula,test,2579,image_03692.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,52,primula,0
3730,train,train_03730.jpg,images/train_03730.jpg,72,water lily,test,3710,image_00387.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,72,water lily,0
3731,train,train_03731.jpg,images/train_03731.jpg,50,petunia,test,2380,image_01461.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,50,petunia,0
3732,train,train_03732.jpg,images/train_03732.jpg,29,sweet william,test,5363,image_00751.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,88,watercress,1
3733,train,train_03733.jpg,images/train_03733.jpg,37,great masterwort,test,1408,image_05795.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,37,great masterwort,0
3734,train,train_03734.jpg,images/train_03734.jpg,81,clematis,test,4775,image_01673.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,81,clematis,0
3735,train,train_03735.jpg,images/train_03735.jpg,77,lotus,train,76,image_03336.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,7,bird of paradise,1
3736,train,train_03736.jpg,images/train_03736.jpg,57,geranium,val,571,image_02738.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,57,geranium,0
3737,train,train_03737.jpg,images/train_03737.jpg,36,cape flower,test,2144,image_06215.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,48,oxeye daisy,1
3738,train,train_03738.jpg,images/train_03738.jpg,80,frangipani,test,4687,image_00932.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,80,frangipani,0
3739,train,train_03739.jpg,images/train_03739.jpg,90,hippeastrum,test,5505,image_04896.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,90,hippeastrum,0
3740,train,train_03740.jpg,images/train_03740.jpg,97,mexican petunia,val,976,image_07824.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,97,mexican petunia,0
3742,train,train_03742.jpg,images/train_03742.jpg,20,fire lily,test,563,image_06777.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,20,fire lily,0
3743,train,train_03743.jpg,images/train_03743.jpg,39,lenten rose,val,399,image_04603.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,39,lenten rose,0
3744,train,train_03744.jpg,images/train_03744.jpg,81,clematis,val,810,image_01608.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,81,clematis,0
3745,train,train_03745.jpg,images/train_03745.jpg,29,sweet william,val,291,image_03469.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,29,sweet william,0
3746,train,train_03746.jpg,images/train_03746.jpg,84,desert-rose,test,5010,image_04826.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,84,desert-rose,0
3748,train,train_03748.jpg,images/train_03748.jpg,4,english marigold,test,142,image_05184.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,4,english marigold,0
3749,train,train_03749.jpg,images/train_03749.jpg,63,silverbush,test,3181,image_06120.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,63,silverbush,0
3750,train,train_03750.jpg,images/train_03750.jpg,32,love in the mist,test,1209,image_06472.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,32,love in the mist,0
3752,train,train_03752.jpg,images/train_03752.jpg,1,hard-leaved pocket orchid,test,45,image_05126.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,1,hard-leaved pocket orchid,0
3753,train,train_03753.jpg,images/train_03753.jpg,28,artichoke,val,284,image_04088.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,28,artichoke,0
3754,train,train_03754.jpg,images/train_03754.jpg,51,wild pansy,train,907,image_04852.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,90,hippeastrum,1
3755,train,train_03755.jpg,images/train_03755.jpg,54,pelargonium,test,2355,image_01347.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,50,petunia,1
3756,train,train_03756.jpg,images/train_03756.jpg,74,thorn apple,train,740,image_02080.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,74,thorn apple,0
3757,train,train_03757.jpg,images/train_03757.jpg,16,purple coneflower,test,640,image_03902.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,16,purple coneflower,0
3758,train,train_03758.jpg,images/train_03758.jpg,44,bolero deep blue,test,2312,image_01449.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,50,petunia,1
3759,train,train_03759.jpg,images/train_03759.jpg,91,bee balm,test,5512,image_03032.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,91,bee balm,0
3761,train,train_03761.jpg,images/train_03761.jpg,40,barbeton daisy,test,1577,image_02270.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,40,barbeton daisy,0
3762,train,train_03762.jpg,images/train_03762.jpg,63,silverbush,train,633,image_06119.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,63,silverbush,0
3763,train,train_03763.jpg,images/train_03763.jpg,99,blanket flower,test,5111,image_00463.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,87,cyclamen,1
3764,train,train_03764.jpg,images/train_03764.jpg,51,wild pansy,test,2525,image_04227.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,51,wild pansy,0
3765,train,train_03765.jpg,images/train_03765.jpg,49,common dandelion,val,495,image_06300.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,49,common dandelion,0
3766,train,train_03766.jpg,images/train_03766.jpg,40,barbeton daisy,test,1594,image_02290.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,40,barbeton daisy,0
3767,train,train_03767.jpg,images/train_03767.jpg,76,passion flower,test,4216,image_00129.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,76,passion flower,0
3768,train,train_03768.jpg,images/train_03768.jpg,78,toad lily,test,849,image_03413.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,22,fritillary,1
3770,train,train_03770.jpg,images/train_03770.jpg,67,bearded iris,test,2715,image_02768.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,55,bishop of llandaff,1
3771,train,train_03771.jpg,images/train_03771.jpg,52,primula,test,2598,image_03715.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,52,primula,0
3772,train,train_03772.jpg,images/train_03772.jpg,82,hibiscus,test,4870,image_01787.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,82,hibiscus,0
3774,train,train_03774.jpg,images/train_03774.jpg,63,silverbush,val,630,image_06098.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,63,silverbush,0
3775,train,train_03775.jpg,images/train_03775.jpg,82,hibiscus,train,824,image_01779.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,82,hibiscus,0
3776,train,train_03776.jpg,images/train_03776.jpg,92,ball moss,train,920,image_06017.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,92,ball moss,0
3778,train,train_03778.jpg,images/train_03778.jpg,12,king protea,val,127,image_05790.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,12,king protea,0
3779,train,train_03779.jpg,images/train_03779.jpg,73,rose,test,3884,image_01281.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,73,rose,0
3780,train,train_03780.jpg,images/train_03780.jpg,94,bougainvillea,val,947,image_07513.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,94,bougainvillea,0
3781,train,train_03781.jpg,images/train_03781.jpg,99,blanket flower,test,6075,image_07926.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,99,blanket flower,0
3782,train,train_03782.jpg,images/train_03782.jpg,36,cape flower,train,366,image_03787.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,36,cape flower,0
3783,train,train_03783.jpg,images/train_03783.jpg,81,clematis,test,2503,image_04198.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,51,wild pansy,1
3784,train,train_03784.jpg,images/train_03784.jpg,63,silverbush,test,3171,image_06106.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,63,silverbush,0
3785,train,train_03785.jpg,images/train_03785.jpg,40,barbeton daisy,test,1600,image_02296.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,40,barbeton daisy,0
3787,train,train_03787.jpg,images/train_03787.jpg,9,globe thistle,test,302,image_07092.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,9,globe thistle,0
3788,train,train_03788.jpg,images/train_03788.jpg,58,orange dahlia,test,2951,image_05043.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,58,orange dahlia,0
3789,train,train_03789.jpg,images/train_03789.jpg,29,sweet william,test,1135,image_03542.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,29,sweet william,0
3791,train,train_03791.jpg,images/train_03791.jpg,87,cyclamen,test,5099,image_00451.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,87,cyclamen,0
3792,train,train_03792.jpg,images/train_03792.jpg,5,tiger lily,val,53,image_07171.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,5,tiger lily,0
3793,train,train_03793.jpg,images/train_03793.jpg,48,oxeye daisy,test,2136,image_06201.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,48,oxeye daisy,0
3794,train,train_03794.jpg,images/train_03794.jpg,91,bee balm,train,343,image_06982.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,34,alpine sea holly,1
3795,train,train_03795.jpg,images/train_03795.jpg,36,cape flower,test,1333,image_03750.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,36,cape flower,0
3796,train,train_03796.jpg,images/train_03796.jpg,50,petunia,test,2289,image_01415.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,50,petunia,0
3797,train,train_03797.jpg,images/train_03797.jpg,88,watercress,test,5302,image_00682.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,88,watercress,0
3798,train,train_03798.jpg,images/train_03798.jpg,21,pincushion flower,test,797,image_05377.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,21,pincushion flower,0
3799,train,train_03799.jpg,images/train_03799.jpg,91,bee balm,test,5528,image_03056.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,91,bee balm,0
3800,train,train_03800.jpg,images/train_03800.jpg,28,artichoke,test,1068,image_04154.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,28,artichoke,0
3802,train,train_03802.jpg,images/train_03802.jpg,78,toad lily,test,4451,image_06702.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,78,toad lily,0
3804,train,train_03804.jpg,images/train_03804.jpg,33,mexican aster,test,1222,image_06930.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,33,mexican aster,0
3805,train,train_03805.jpg,images/train_03805.jpg,88,watercress,test,5232,image_00602.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,88,watercress,0
3806,train,train_03806.jpg,images/train_03806.jpg,95,camellia,train,958,image_07630.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,95,camellia,0
