index,split,image_filename,relative_path,label,class_name,source_split,source_index,noise_type,feature_noise_type,feature_noise_value,label_noise_type,label_noise_value,original_label,original_class_name,label_noise_applied
5113,train,train_05113.png,images/train_05113.png,2,car,train,3733,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,1
5115,train,train_05115.png,images/train_05115.png,3,cat,train,191,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
5116,train,train_05116.png,images/train_05116.png,2,car,train,2157,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
5119,train,train_05119.png,images/train_05119.png,1,bird,train,4468,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
5121,train,train_05121.png,images/train_05121.png,5,dog,train,4438,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,1
5124,train,train_05124.png,images/train_05124.png,0,airplane,test,3807,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
5125,train,train_05125.png,images/train_05125.png,3,cat,test,1714,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,1
5126,train,train_05126.png,images/train_05126.png,6,horse,train,86,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
5129,train,train_05129.png,images/train_05129.png,2,car,test,6043,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
5130,train,train_05130.png,images/train_05130.png,4,deer,test,172,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
5131,train,train_05131.png,images/train_05131.png,4,deer,test,5257,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
5133,train,train_05133.png,images/train_05133.png,1,bird,train,2729,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
5134,train,train_05134.png,images/train_05134.png,3,cat,test,3854,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
5135,train,train_05135.png,images/train_05135.png,4,deer,test,7488,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
5136,train,train_05136.png,images/train_05136.png,4,deer,train,3701,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
5138,train,train_05138.png,images/train_05138.png,4,deer,test,5583,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,1
5139,train,train_05139.png,images/train_05139.png,7,monkey,train,1980,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
5142,train,train_05142.png,images/train_05142.png,5,dog,test,4226,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
5143,train,train_05143.png,images/train_05143.png,2,car,test,7617,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
5144,train,train_05144.png,images/train_05144.png,1,bird,test,668,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
5146,train,train_05146.png,images/train_05146.png,3,cat,train,4341,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
5147,train,train_05147.png,images/train_05147.png,6,horse,test,1768,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
5148,train,train_05148.png,images/train_05148.png,8,ship,test,243,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,1
5151,train,train_05151.png,images/train_05151.png,3,cat,test,7360,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
5153,train,train_05153.png,images/train_05153.png,7,monkey,train,3545,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,1
5154,train,train_05154.png,images/train_05154.png,2,car,train,2582,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
5155,train,train_05155.png,images/train_05155.png,4,deer,test,4941,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
5156,train,train_05156.png,images/train_05156.png,3,cat,test,4743,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
5157,train,train_05157.png,images/train_05157.png,8,ship,train,3123,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
5158,train,train_05158.png,images/train_05158.png,8,ship,test,6156,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
5159,train,train_05159.png,images/train_05159.png,5,dog,test,7120,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
5160,train,train_05160.png,images/train_05160.png,4,deer,train,2989,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
5161,train,train_05161.png,images/train_05161.png,0,airplane,test,3613,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
5162,train,train_05162.png,images/train_05162.png,5,dog,test,4739,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
5163,train,train_05163.png,images/train_05163.png,3,cat,train,3294,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
5165,train,train_05165.png,images/train_05165.png,1,bird,test,7839,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
5166,train,train_05166.png,images/train_05166.png,4,deer,test,173,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
5167,train,train_05167.png,images/train_05167.png,1,bird,train,3352,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
5168,train,train_05168.png,images/train_05168.png,7,monkey,train,447,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
5169,train,train_05169.png,images/train_05169.png,0,airplane,test,7450,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
5171,train,train_05171.png,images/train_05171.png,4,deer,train,2152,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
5172,train,train_05172.png,images/train_05172.png,4,deer,test,2432,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
5173,train,train_05173.png,images/train_05173.png,9,truck,train,2911,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
5174,train,train_05174.png,images/train_05174.png,6,horse,train,2733,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
5175,train,train_05175.png,images/train_05175.png,4,deer,train,3947,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,1
5176,train,train_05176.png,images/train_05176.png,1,bird,test,2421,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
5177,train,train_05177.png,images/train_05177.png,5,dog,train,1781,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
5178,train,train_05178.png,images/train_05178.png,3,cat,test,5299,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
5180,train,train_05180.png,images/train_05180.png,5,dog,train,4216,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,1
5181,train,train_05181.png,images/train_05181.png,6,horse,test,5633,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
5183,train,train_05183.png,images/train_05183.png,6,horse,test,218,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
5184,train,train_05184.png,images/train_05184.png,5,dog,test,5685,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
5185,train,train_05185.png,images/train_05185.png,1,bird,train,865,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
5186,train,train_05186.png,images/train_05186.png,6,horse,test,7919,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,1
5187,train,train_05187.png,images/train_05187.png,4,deer,test,7372,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,1
5188,train,train_05188.png,images/train_05188.png,5,dog,train,248,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
5190,train,train_05190.png,images/train_05190.png,2,car,train,1304,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
5191,train,train_05191.png,images/train_05191.png,4,deer,train,1330,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
5193,train,train_05193.png,images/train_05193.png,0,airplane,test,5438,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
5194,train,train_05194.png,images/train_05194.png,5,dog,train,2969,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
5195,train,train_05195.png,images/train_05195.png,9,truck,test,5142,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
5196,train,train_05196.png,images/train_05196.png,2,car,train,712,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
5197,train,train_05197.png,images/train_05197.png,9,truck,test,4165,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
5199,train,train_05199.png,images/train_05199.png,2,car,test,5241,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,1
5200,train,train_05200.png,images/train_05200.png,6,horse,test,2513,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
5201,train,train_05201.png,images/train_05201.png,1,bird,train,2940,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
5202,train,train_05202.png,images/train_05202.png,5,dog,train,1837,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,1
5204,train,train_05204.png,images/train_05204.png,0,airplane,test,1062,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
5205,train,train_05205.png,images/train_05205.png,4,deer,test,1625,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
5206,train,train_05206.png,images/train_05206.png,9,truck,test,4602,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
5209,train,train_05209.png,images/train_05209.png,0,airplane,train,3569,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,1
5210,train,train_05210.png,images/train_05210.png,7,monkey,test,5977,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
5211,train,train_05211.png,images/train_05211.png,7,monkey,test,2826,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
5214,train,train_05214.png,images/train_05214.png,7,monkey,test,635,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
5215,train,train_05215.png,images/train_05215.png,5,dog,test,3027,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
5217,train,train_05217.png,images/train_05217.png,1,bird,train,1289,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
5219,train,train_05219.png,images/train_05219.png,4,deer,test,3745,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
5220,train,train_05220.png,images/train_05220.png,0,airplane,train,1824,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
5221,train,train_05221.png,images/train_05221.png,2,car,test,1536,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,1
5223,train,train_05223.png,images/train_05223.png,5,dog,test,3794,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
5225,train,train_05225.png,images/train_05225.png,1,bird,test,1278,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
5226,train,train_05226.png,images/train_05226.png,3,cat,test,2786,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
5228,train,train_05228.png,images/train_05228.png,4,deer,test,6690,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,1
5229,train,train_05229.png,images/train_05229.png,7,monkey,test,6018,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
5234,train,train_05234.png,images/train_05234.png,3,cat,test,6287,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
5235,train,train_05235.png,images/train_05235.png,9,truck,train,2059,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
5239,train,train_05239.png,images/train_05239.png,7,monkey,test,7389,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
5240,train,train_05240.png,images/train_05240.png,7,monkey,train,3347,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,1
5241,train,train_05241.png,images/train_05241.png,8,ship,train,1460,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,1
5244,train,train_05244.png,images/train_05244.png,2,car,test,3360,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
5245,train,train_05245.png,images/train_05245.png,2,car,train,2949,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,1
5246,train,train_05246.png,images/train_05246.png,0,airplane,test,2365,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
5247,train,train_05247.png,images/train_05247.png,7,monkey,train,65,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
5248,train,train_05248.png,images/train_05248.png,2,car,train,3287,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
5251,train,train_05251.png,images/train_05251.png,7,monkey,train,1804,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
5252,train,train_05252.png,images/train_05252.png,4,deer,train,2812,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
5254,train,train_05254.png,images/train_05254.png,1,bird,test,4998,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
5255,train,train_05255.png,images/train_05255.png,1,bird,train,4979,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
5256,train,train_05256.png,images/train_05256.png,4,deer,train,3758,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,1
5260,train,train_05260.png,images/train_05260.png,7,monkey,test,2386,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
5262,train,train_05262.png,images/train_05262.png,4,deer,test,4262,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
5264,train,train_05264.png,images/train_05264.png,1,bird,test,7217,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
5265,train,train_05265.png,images/train_05265.png,7,monkey,train,3140,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
5266,train,train_05266.png,images/train_05266.png,2,car,train,1599,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
5268,train,train_05268.png,images/train_05268.png,2,car,train,154,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
5269,train,train_05269.png,images/train_05269.png,1,bird,train,2650,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
5270,train,train_05270.png,images/train_05270.png,1,bird,train,3398,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,1
5272,train,train_05272.png,images/train_05272.png,8,ship,test,919,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
5273,train,train_05273.png,images/train_05273.png,3,cat,train,4168,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
5275,train,train_05275.png,images/train_05275.png,7,monkey,test,2169,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,1
5276,train,train_05276.png,images/train_05276.png,3,cat,train,296,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,1
5277,train,train_05277.png,images/train_05277.png,9,truck,test,3386,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
5278,train,train_05278.png,images/train_05278.png,0,airplane,train,3113,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
5279,train,train_05279.png,images/train_05279.png,3,cat,test,672,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
5280,train,train_05280.png,images/train_05280.png,2,car,test,7255,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
5282,train,train_05282.png,images/train_05282.png,2,car,test,3805,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
5283,train,train_05283.png,images/train_05283.png,6,horse,test,500,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
5284,train,train_05284.png,images/train_05284.png,8,ship,test,5692,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,1
5286,train,train_05286.png,images/train_05286.png,7,monkey,train,2996,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
5287,train,train_05287.png,images/train_05287.png,8,ship,test,4361,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,1
5288,train,train_05288.png,images/train_05288.png,3,cat,test,149,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
5290,train,train_05290.png,images/train_05290.png,7,monkey,test,1898,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,1
5291,train,train_05291.png,images/train_05291.png,2,car,train,1996,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,1
5294,train,train_05294.png,images/train_05294.png,4,deer,test,4752,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
5295,train,train_05295.png,images/train_05295.png,6,horse,test,4243,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
5296,train,train_05296.png,images/train_05296.png,4,deer,test,2177,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
5297,train,train_05297.png,images/train_05297.png,7,monkey,test,2567,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
5300,train,train_05300.png,images/train_05300.png,3,cat,test,7901,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
5301,train,train_05301.png,images/train_05301.png,0,airplane,test,4218,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
5302,train,train_05302.png,images/train_05302.png,3,cat,test,4215,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
5303,train,train_05303.png,images/train_05303.png,3,cat,train,2218,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
5304,train,train_05304.png,images/train_05304.png,8,ship,test,193,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
5305,train,train_05305.png,images/train_05305.png,8,ship,train,1361,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
5306,train,train_05306.png,images/train_05306.png,1,bird,test,3299,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
5307,train,train_05307.png,images/train_05307.png,9,truck,train,3962,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,1
5308,train,train_05308.png,images/train_05308.png,7,monkey,test,661,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
5309,train,train_05309.png,images/train_05309.png,7,monkey,test,2524,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,1
5312,train,train_05312.png,images/train_05312.png,7,monkey,test,1303,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
5313,train,train_05313.png,images/train_05313.png,4,deer,test,1256,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
5314,train,train_05314.png,images/train_05314.png,6,horse,test,6802,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
5316,train,train_05316.png,images/train_05316.png,0,airplane,test,1648,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
5317,train,train_05317.png,images/train_05317.png,3,cat,test,4433,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
5318,train,train_05318.png,images/train_05318.png,5,dog,train,1783,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,1
5320,train,train_05320.png,images/train_05320.png,7,monkey,test,1927,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
5322,train,train_05322.png,images/train_05322.png,6,horse,test,7779,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
5326,train,train_05326.png,images/train_05326.png,9,truck,test,7439,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
5327,train,train_05327.png,images/train_05327.png,8,ship,test,6522,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
5329,train,train_05329.png,images/train_05329.png,8,ship,test,5190,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
5330,train,train_05330.png,images/train_05330.png,3,cat,test,440,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
5331,train,train_05331.png,images/train_05331.png,0,airplane,train,47,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
5332,train,train_05332.png,images/train_05332.png,8,ship,train,3559,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
5333,train,train_05333.png,images/train_05333.png,0,airplane,train,430,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
5335,train,train_05335.png,images/train_05335.png,7,monkey,test,4072,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,1
5339,train,train_05339.png,images/train_05339.png,8,ship,train,278,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,1
5341,train,train_05341.png,images/train_05341.png,0,airplane,test,480,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
5344,train,train_05344.png,images/train_05344.png,5,dog,test,7303,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
5346,train,train_05346.png,images/train_05346.png,5,dog,test,6212,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
5347,train,train_05347.png,images/train_05347.png,0,airplane,train,4758,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,1
5348,train,train_05348.png,images/train_05348.png,8,ship,train,2799,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,1
5349,train,train_05349.png,images/train_05349.png,9,truck,train,165,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
5350,train,train_05350.png,images/train_05350.png,0,airplane,train,3742,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
5352,train,train_05352.png,images/train_05352.png,7,monkey,test,4221,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
5353,train,train_05353.png,images/train_05353.png,4,deer,train,3187,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
5355,train,train_05355.png,images/train_05355.png,8,ship,test,2074,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
